game_id,round_id,team1_score,team2_score,team1_round_score,team2_round_score,seat_position,is_dealer,partner_is_dealer,trump_suit,trump_maker,suit_lead,card_to_evaluate,win_probability,card_to_play_encoded,is_trump_card,hand_card_0,hand_card_1,hand_card_2,hand_card_3,hand_card_4,known_card_0,known_card_1,known_card_2,known_card_3,known_card_4,known_card_5,known_card_6,known_card_7,known_card_8,known_card_9,known_card_10,known_card_11,known_card_12,known_card_13,known_card_14,known_card_15,known_card_16,known_card_17
22,1,7,5,0,0,1,0,1,1,3,0,20,0.52,0,0,15,9,20,95,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,7,5,0,0,1,0,1,1,3,0,95,0.44,1,1,15,9,20,95,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,7,5,0,0,1,0,1,1,3,0,17,0.68,0,0,15,9,20,95,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,0,0,1,1,3,4,15,0.2,1,1,15,9,20,17,-1,54,91,42,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,0,0,1,1,3,4,9,0.2,0,0,15,9,20,17,-1,54,91,42,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,0,0,1,1,3,4,20,0.24,0,0,15,9,20,17,-1,54,91,42,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,0,0,1,1,3,4,17,0.16,0,0,15,9,20,17,-1,54,91,42,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,2,0,0,0,1,1,3,4,9,0.12,0,0,9,20,17,-1,-1,54,91,42,110,83,27,99,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,2,0,0,0,1,1,3,4,20,0.08,1,0,9,20,17,-1,-1,54,91,42,110,83,27,99,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,2,0,0,0,1,1,3,4,17,0.04,0,0,9,20,17,-1,-1,54,91,42,110,83,27,99,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,4,0,0,2,1,3,0,1,1,3,0,9,0.0,1,0,9,17,-1,-1,-1,54,91,42,110,83,27,99,55,88,36,120,48,-1,-1,-1,-1,-1,-1
22,4,0,0,2,1,3,0,1,1,3,0,17,0.0,0,0,9,17,-1,-1,-1,54,91,42,110,83,27,99,55,88,36,120,48,-1,-1,-1,-1,-1,-1
22,5,1,0,3,1,2,0,1,1,3,3,17,0.0,1,0,17,-1,-1,-1,-1,54,91,42,110,83,27,99,55,88,36,120,48,38,115,50,77,-1,-1
22,1,8,5,0,0,0,0,0,3,1,4,16,0.24,0,0,16,97,19,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,5,0,0,0,0,0,3,1,4,97,0.24,0,1,16,97,19,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,5,0,0,0,0,0,3,1,4,19,0.2,0,0,16,97,19,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,5,0,0,0,0,0,3,1,4,8,0.32,1,0,16,97,19,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,5,0,0,0,0,0,3,1,4,15,0.32,0,0,16,97,19,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,1,0,0,3,1,3,16,0.08,0,0,16,97,19,15,-1,76,40,120,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,1,0,0,3,1,3,97,0.32,1,1,16,97,19,15,-1,76,40,120,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,1,0,0,3,1,3,19,0.16,0,0,16,97,19,15,-1,76,40,120,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,1,0,0,3,1,3,15,0.04,0,0,16,97,19,15,-1,76,40,120,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,0,2,1,0,0,3,1,1,16,0.08,0,0,16,19,15,-1,-1,76,40,120,56,61,93,41,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,0,2,1,0,0,3,1,1,19,0.08,0,0,16,19,15,-1,-1,76,40,120,56,61,93,41,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,0,2,1,0,0,3,1,1,15,0.0,1,0,16,19,15,-1,-1,76,40,120,56,61,93,41,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,4,0,1,0,3,1,0,0,3,1,1,16,0.0,0,0,16,19,-1,-1,-1,76,40,120,56,61,93,41,105,55,83,23,103,-1,-1,-1,-1,-1,-1
22,4,0,1,0,3,1,0,0,3,1,1,19,0.0,1,0,16,19,-1,-1,-1,76,40,120,56,61,93,41,105,55,83,23,103,-1,-1,-1,-1,-1,-1
22,5,0,1,1,3,0,0,0,3,1,4,16,0.0,1,0,16,-1,-1,-1,-1,76,40,120,56,61,93,41,105,55,83,23,103,67,87,38,102,-1,-1
22,1,8,6,0,0,3,1,1,0,2,2,4,0.84,1,0,4,20,12,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,6,0,0,3,1,1,0,2,2,20,0.72,0,0,4,20,12,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,6,0,0,3,1,1,0,2,2,12,0.76,0,0,4,20,12,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,6,0,0,3,1,1,0,2,2,17,0.72,0,1,4,20,12,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,8,6,0,0,3,1,1,0,2,2,18,0.48,0,1,4,20,12,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,2,1,1,0,2,1,20,0.52,1,0,20,12,17,18,-1,44,110,60,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,2,1,1,0,2,1,12,0.72,0,0,20,12,17,18,-1,44,110,60,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,2,1,1,0,2,1,17,0.44,0,1,20,12,17,18,-1,44,110,60,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,1,0,2,1,1,0,2,1,18,0.56,0,1,20,12,17,18,-1,44,110,60,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,1,1,3,1,1,0,2,3,12,0.4,0,0,12,17,18,-1,-1,44,110,60,72,107,47,88,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,1,1,3,1,1,0,2,3,17,0.28,0,1,12,17,18,-1,-1,44,110,60,72,107,47,88,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,1,1,3,1,1,0,2,3,18,0.12,1,1,12,17,18,-1,-1,44,110,60,72,107,47,88,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,4,0,0,2,1,0,1,1,0,2,4,12,0.0,0,0,12,17,-1,-1,-1,44,110,60,72,107,47,88,22,45,105,57,86,-1,-1,-1,-1,-1,-1
22,4,0,0,2,1,0,1,1,0,2,4,17,0.0,1,1,12,17,-1,-1,-1,44,110,60,72,107,47,88,22,45,105,57,86,-1,-1,-1,-1,-1,-1
22,5,1,0,3,1,0,1,1,0,2,4,12,0.0,1,0,12,-1,-1,-1,-1,44,110,60,72,107,47,88,22,45,105,57,86,85,42,111,49,-1,-1
22,1,9,6,0,0,2,0,0,1,1,0,20,0.32,0,0,20,11,5,14,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,9,6,0,0,2,0,0,1,1,0,11,0.48,0,1,20,11,5,14,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,9,6,0,0,2,0,0,1,1,0,5,0.16,0,0,20,11,5,14,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,9,6,0,0,2,0,0,1,1,0,14,0.24,1,0,20,11,5,14,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,1,9,6,0,0,2,0,0,1,1,0,96,0.24,0,0,20,11,5,14,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,3,0,0,1,1,1,20,0.2,0,0,20,11,5,96,-1,106,66,82,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,3,0,0,1,1,1,11,0.2,1,1,20,11,5,96,-1,106,66,82,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,3,0,0,1,1,1,5,0.28,0,0,20,11,5,96,-1,106,66,82,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2,0,0,0,1,3,0,0,1,1,1,96,0.4,0,0,20,11,5,96,-1,106,66,82,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,0,2,1,0,0,1,1,1,20,0.0,0,0,20,5,96,-1,-1,106,66,82,23,39,105,60,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,0,2,1,0,0,1,1,1,5,0.04,1,0,20,5,96,-1,-1,106,66,82,23,39,105,60,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,3,0,0,0,2,1,0,0,1,1,1,96,0.04,0,0,20,5,96,-1,-1,106,66,82,23,39,105,60,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,4,0,1,0,3,1,0,0,1,1,3,20,0.0,0,0,20,96,-1,-1,-1,106,66,82,23,39,105,60,79,67,73,37,100,-1,-1,-1,-1,-1,-1
22,4,0,1,0,3,1,0,0,1,1,3,96,0.0,1,0,20,96,-1,-1,-1,106,66,82,23,39,105,60,79,67,73,37,100,-1,-1,-1,-1,-1,-1
22,5,0,1,0,4,1,0,0,1,1,1,20,0.0,1,0,20,-1,-1,-1,-1,106,66,82,23,39,105,60,79,67,73,37,100,57,92,45,102,-1,-1
23,1,0,0,0,0,1,0,1,1,1,1,2,0.32,0,0,2,5,20,18,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,0,0,0,1,0,1,1,1,1,5,0.24,1,0,2,5,20,18,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,0,0,0,1,0,1,1,1,1,20,0.28,0,0,2,5,20,18,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,0,0,0,1,0,1,1,1,1,18,0.28,0,0,2,5,20,18,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,0,0,0,1,0,1,1,1,1,4,0.36,0,0,2,5,20,18,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,1,1,1,2,2,0.12,1,0,2,20,18,4,-1,59,73,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,1,1,1,2,20,0.24,0,0,2,20,18,4,-1,59,73,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,1,1,1,2,18,0.16,0,0,2,20,18,4,-1,59,73,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,1,1,1,2,4,0.04,0,0,2,20,18,4,-1,59,73,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,0,2,1,0,1,1,1,0,20,0.12,0,0,20,18,4,-1,-1,59,73,103,60,70,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,0,2,1,0,1,1,1,0,18,0.0,1,0,20,18,4,-1,-1,59,73,103,60,70,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,0,2,1,0,1,1,1,0,4,0.04,0,0,20,18,4,-1,-1,59,73,103,60,70,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,0,0,1,2,2,0,1,1,1,3,20,0.0,0,0,20,4,-1,-1,-1,59,73,103,60,70,99,54,86,119,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,0,0,1,2,2,0,1,1,1,3,4,0.0,1,0,20,4,-1,-1,-1,59,73,103,60,70,99,54,86,119,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,5,0,1,1,3,1,0,1,1,1,0,20,0.0,1,0,20,-1,-1,-1,-1,59,73,103,60,70,99,54,86,119,113,63,72,-1,-1,-1,-1,-1,-1
23,1,0,1,0,0,0,0,0,3,0,4,7,0.24,0,0,7,12,11,95,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,1,0,0,0,0,0,3,0,4,12,0.4,1,0,7,12,11,95,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,1,0,0,0,0,0,3,0,4,11,0.28,0,0,7,12,11,95,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,1,0,0,0,0,0,3,0,4,95,0.36,0,0,7,12,11,95,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,1,0,0,0,0,0,3,0,4,8,0.28,0,0,7,12,11,95,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,0,3,0,3,7,0.12,0,0,7,11,95,8,-1,80,24,112,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,0,3,0,3,11,0.08,0,0,7,11,95,8,-1,80,24,112,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,0,3,0,3,95,0.28,0,0,7,11,95,8,-1,80,24,112,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,1,0,0,3,0,3,8,0.08,1,0,7,11,95,8,-1,80,24,112,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,0,2,1,0,0,3,0,1,7,0.16,0,0,7,11,95,-1,-1,80,24,112,53,61,76,25,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,0,2,1,0,0,3,0,1,11,0.0,1,0,7,11,95,-1,-1,80,24,112,53,61,76,25,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,0,2,1,0,0,3,0,1,95,0.08,0,0,7,11,95,-1,-1,80,24,112,53,61,76,25,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,0,1,0,3,3,0,0,3,0,3,7,0.0,1,0,7,95,-1,-1,-1,80,24,112,53,61,76,25,110,47,79,41,102,-1,-1,-1,-1,-1,-1
23,4,0,1,0,3,3,0,0,3,0,3,95,0.0,0,0,7,95,-1,-1,-1,80,24,112,53,61,76,25,110,47,79,41,102,-1,-1,-1,-1,-1,-1
23,5,0,1,0,4,3,0,0,3,0,0,95,0.0,1,0,95,-1,-1,-1,-1,80,24,112,53,61,76,25,110,47,79,41,102,33,118,59,75,-1,-1
23,1,0,3,0,0,3,1,1,0,3,1,21,0.76,0,0,21,5,97,10,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,3,0,0,3,1,1,0,3,1,5,0.64,1,0,21,5,97,10,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,3,0,0,3,1,1,0,3,1,97,0.76,0,0,21,5,97,10,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,3,0,0,3,1,1,0,3,1,10,0.52,0,1,21,5,97,10,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,0,3,0,0,3,1,1,0,3,1,94,0.56,0,1,21,5,97,10,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,1,1,0,3,3,21,0.32,0,0,21,97,10,94,-1,27,114,55,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,1,1,0,3,3,97,0.56,0,0,21,97,10,94,-1,27,114,55,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,1,1,0,3,3,10,0.36,0,1,21,97,10,94,-1,27,114,55,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,1,1,0,3,3,94,0.44,1,1,21,97,10,94,-1,27,114,55,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,1,1,1,0,3,2,21,0.16,0,0,21,97,10,-1,-1,27,114,55,73,113,58,90,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,1,1,1,0,3,2,97,0.08,0,0,21,97,10,-1,-1,27,114,55,73,113,58,90,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,1,1,1,0,3,2,10,0.08,1,1,21,97,10,-1,-1,27,114,55,73,113,58,90,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,0,0,2,1,0,1,1,0,3,4,21,0.0,0,0,21,97,-1,-1,-1,27,114,55,73,113,58,90,22,52,78,35,120,-1,-1,-1,-1,-1,-1
23,4,0,0,2,1,0,1,1,0,3,4,97,0.0,1,0,21,97,-1,-1,-1,27,114,55,73,113,58,90,22,52,78,35,120,-1,-1,-1,-1,-1,-1
23,5,0,0,2,2,1,1,1,0,3,2,21,0.0,1,0,21,-1,-1,-1,-1,27,114,55,73,113,58,90,22,52,78,35,120,93,43,109,50,-1,-1
23,1,1,3,0,0,2,0,0,2,3,1,5,0.64,0,0,5,16,94,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1,3,0,0,2,0,0,2,3,1,16,0.28,0,1,5,16,94,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1,3,0,0,2,0,0,2,3,1,94,0.76,0,0,5,16,94,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1,3,0,0,2,0,0,2,3,1,2,0.52,0,0,5,16,94,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,1,3,0,0,2,0,0,2,3,1,12,0.48,1,1,5,16,94,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,0,0,2,3,2,5,0.24,0,0,5,16,94,2,-1,111,64,80,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,0,0,2,3,2,16,0.16,1,1,5,16,94,2,-1,111,64,80,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,0,0,2,3,2,94,0.2,0,0,5,16,94,2,-1,111,64,80,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,2,0,0,2,3,2,2,0.24,0,0,5,16,94,2,-1,111,64,80,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,2,0,0,0,0,2,3,4,5,0.16,1,0,5,94,2,-1,-1,111,64,80,44,104,47,84,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,2,0,0,0,0,2,3,4,94,0.04,0,0,5,94,2,-1,-1,111,64,80,44,104,47,84,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,2,0,0,0,0,2,3,4,2,0.04,0,0,5,94,2,-1,-1,111,64,80,44,104,47,84,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,1,0,3,0,2,0,0,2,3,0,94,0.0,1,0,94,2,-1,-1,-1,111,64,80,44,104,47,84,29,73,34,100,61,-1,-1,-1,-1,-1,-1
23,4,1,0,3,0,2,0,0,2,3,0,2,0.0,0,0,94,2,-1,-1,-1,111,64,80,44,104,47,84,29,73,34,100,61,-1,-1,-1,-1,-1,-1
23,5,1,0,3,1,3,0,0,2,3,0,2,0.0,1,0,2,-1,-1,-1,-1,111,64,80,44,104,47,84,29,73,34,100,61,102,65,90,30,-1,-1
23,1,2,3,0,0,1,0,1,0,0,2,95,0.2,0,0,95,19,21,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,2,3,0,0,1,0,1,0,0,2,19,0.4,0,0,95,19,21,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,2,3,0,0,1,0,1,0,0,2,21,0.28,0,0,95,19,21,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,2,3,0,0,1,0,1,0,0,2,11,0.24,0,0,95,19,21,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,2,3,0,0,1,0,1,0,0,2,2,0.24,1,1,95,19,21,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,0,0,1,0,0,4,95,0.2,0,0,95,19,21,11,-1,56,70,28,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,0,0,1,0,0,4,19,0.16,0,0,95,19,21,11,-1,56,70,28,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,0,0,1,0,0,4,21,0.2,0,0,95,19,21,11,-1,56,70,28,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,1,0,0,0,1,0,0,4,11,0.04,1,0,95,19,21,11,-1,56,70,28,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,3,0,1,0,0,0,95,0.0,0,0,95,19,21,-1,-1,56,70,28,99,79,38,111,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,3,0,1,0,0,0,19,0.16,0,0,95,19,21,-1,-1,56,70,28,99,79,38,111,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,3,0,1,0,0,0,21,0.04,1,0,95,19,21,-1,-1,56,70,28,99,79,38,111,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,0,0,1,2,3,0,1,0,0,3,95,0.0,1,0,95,19,-1,-1,-1,56,70,28,99,79,38,111,49,34,102,69,89,-1,-1,-1,-1,-1,-1
23,4,0,0,1,2,3,0,1,0,0,3,19,0.0,0,0,95,19,-1,-1,-1,56,70,28,99,79,38,111,49,34,102,69,89,-1,-1,-1,-1,-1,-1
23,5,0,0,2,2,2,0,1,0,0,3,19,0.0,1,0,19,-1,-1,-1,-1,56,70,28,99,79,38,111,49,34,102,69,89,29,118,48,91,-1,-1
23,1,4,3,0,0,0,0,0,0,0,4,9,0.2,0,0,9,95,16,6,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,4,3,0,0,0,0,0,0,0,4,95,0.16,0,0,9,95,16,6,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,4,3,0,0,0,0,0,0,0,4,16,0.32,1,0,9,95,16,6,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,4,3,0,0,0,0,0,0,0,4,6,0.36,0,1,9,95,16,6,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,1,4,3,0,0,0,0,0,0,0,4,97,0.16,0,0,9,95,16,6,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,3,0,0,0,0,0,9,0.04,0,0,9,95,6,97,-1,84,32,104,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,3,0,0,0,0,0,95,0.2,0,0,9,95,6,97,-1,84,32,104,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,3,0,0,0,0,0,6,0.2,1,1,9,95,6,97,-1,84,32,104,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2,0,0,0,1,3,0,0,0,0,0,97,0.2,0,0,9,95,6,97,-1,84,32,104,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,2,0,0,0,0,1,9,0.0,0,0,9,95,97,-1,-1,84,32,104,64,30,110,66,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,2,0,0,0,0,1,95,0.0,1,0,9,95,97,-1,-1,84,32,104,64,30,110,66,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,3,0,0,1,1,2,0,0,0,0,1,97,0.04,0,0,9,95,97,-1,-1,84,32,104,64,30,110,66,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,4,0,0,1,2,1,0,0,0,0,3,9,0.0,1,0,9,97,-1,-1,-1,84,32,104,64,30,110,66,74,107,61,91,27,-1,-1,-1,-1,-1,-1
